counterparty_id,company_id
10333991,218091
10334058,2593631
10334119,515874
10334140,1649871
10334141,6783
10334143,396529
10334213,8805
10334217,8805
10334222,1709487
10334285,513929
10334291,2593762
10334305,20324
10334322,632873
10334361,1649906
10334444,1691567
10334539,8805
10334548,319893
10334687,20324
10334729,1659844
10334732,515562
10334794,515562
10334817,515783
10334894,218091
10334947,2593561
10335013,218091
10335100,515792
10335101,516068
10335107,513290
10335107,2577086
10335140,1649690
10335265,218091
10335380,20324
10335429,512300
10335512,515872
10335522,515872
10335560,512399
10335616,395776
10335616,515783
10335650,1725763
10335653,516089
10335686,305505
10335704,1659272
10335744,512300
10335749,1637146
10335789,513290
10335789,2577086
10335859,1686158
10335884,218091
10335929,423775
10335943,515783
10335995,1725781
10335998,396529
10336018,305830
10336019,515671
10336024,1691567
10336124,512755
10336207,513722
10336239,515762
10336244,515872
10336281,515874
10336283,514430
10336370,512299
10336371,513722
10336405,1661638
10336467,515783
10336478,381814
10336478,381815
10336554,512300
10336622,1661133
10336626,1656627
10336705,20324
10336741,512755
10336760,10969
10336788,1691567
10336791,515879
10336796,513290
10336796,2577086
10336946,515563
10336993,507707
10337174,814
10337557,508880
10337570,27484
10337690,527941
10337846,15545
10338071,6681
10338261,27446
10338303,248199
10338645,632458
10338647,7575
10338759,39177
10338847,531559
10338856,1660303
10338874,6783
10338908,513290
10338908,2577086
10338944,1703046
10339148,7234
10339617,507015
10339785,306047
10340107,296521
10340226,1650564
10340269,515879
10340330,531631
10340369,508880
10340407,22735
10340449,1725734
10340734,1691868
10341079,6783
10341287,392848
10341412,5181
10341438,5392
10341462,8876
10341734,506762
10341772,6822
10341979,2593860
10342309,1702745
10342963,325484
10343037,42811
10343042,7639
10343068,17295
10343069,293461
10343716,41071
10343722,513722
10343893,27446
10344201,507600
10344431,243114
10345538,299562
10345851,5688
10345875,392263
10346035,1725780
10346063,248231
10346121,1716342
10346384,364201
10346454,347560
10347217,6178
10347288,1638955
10347538,1725717
10347808,1638955
10348152,8255
10348321,2593410
10348353,346327
10348482,224147
10348611,243189
10348815,38844
10349201,5012
10349218,1661185
10349567,248232
10349648,536143
10349742,7575
10349759,1660578
10350065,1659696
10350233,1661069
10350613,22950
10350613,498061
10350659,5484
10350752,243089
10350772,515899
10350801,2593798
10351031,1661119
10351066,27446
10351084,92251
10351217,1691868
10351252,218487
10351437,377654
10351464,12063
10351516,531559
10351605,243082
10351611,2591542
10351620,2593647
10351725,507699
10351735,1702988
10351794,12063
10351800,356059
10351817,324920
10352028,508880
10352089,27446
10352089,536378
10352433,420955
10352442,301023
10353007,1651448
10353114,1140
10353281,38844
10353286,22950
10353286,419763
10353307,6681
10353416,27446
10353661,425142
10353806,274897
10353824,243220
10354311,218487
10354383,2593681
10354863,277279
10355118,7639
10355239,507949
10355477,7575
10355701,2593626
10355752,535497
10355877,2592820
10355908,12063
10355985,6761
10356010,1709480
10356075,536390
10356243,366989
10356514,515879
10356530,2593740
10356672,6783
10356732,12063
10356742,38409
10356985,6761
10357117,2593581
10357161,4377
10357172,512300
10357401,1703177
10357516,27446
10357828,27446
10358036,6783
10358037,17295
10358125,531559
10358280,6761
10358399,1651524
10358533,41071
10358576,27446
10358721,17946
10358810,6783
10358948,2592784
10359046,2593610
10359073,536361
10359135,508880
10359357,2591424
10359620,536030
10359674,6783
10359836,1692463
10359961,2593629
10359991,1657451
10360032,6783
10360094,531559
10360191,526227
10360204,27446
10360209,507719
10360245,1651524
10360416,1650563
10360547,6783
10360579,6761
10360684,2593754
10360750,2593336
10360774,2593473
10360961,27446
10361132,632873
10361153,514839
10361272,302595
10361379,395709
10361429,2592852
10361514,243194
10361518,1709379
10361548,536185
10361630,289351
10361641,2593603
10361937,2593691
10361940,1651524
10361954,534850
10361957,184795
10361979,26484
10361980,29283
10361987,2591239
10362291,224117
10362291,513290
10362291,2577086
10362575,22950
10362764,521694
10362847,1703656
10362907,1650607
10362920,508090
10363052,5699
10363159,10969
10363260,309840
10363277,6783
10363297,7234
10363350,27446
10363350,2592701
10363462,10969
10363522,27473
10363578,1657255
10363586,512287
10363687,513290
10363687,2577086
10363750,2592049
10363817,6459
10364110,531631
10364114,27446
10364186,27446
10364309,1654992
10364771,27446
10364771,2593604
10364775,10969
10364784,2591435
10364802,438246
10364851,513290
10364851,2577086
10364936,2593418
10364994,5643
10365075,5643
10365091,2593412
10365152,2592859
10365168,535202
10365245,420815
10365416,2592919
10365650,219841
10365747,420815
10365933,507628
10366068,2593846
10366388,1704907
10366663,508228
10366669,27446
10366738,512360
10366915,1699
10366981,420815
10367101,2592737
10367355,1661164
10367705,514837
10367752,1725768
10367770,2593739
10367842,1661120
10367864,420815
10367997,27446
10368407,18124
10368519,420815
10368575,6783
10368616,420815
10368759,515872
10368910,7594
10368948,1656628
10369032,420815
10369075,508880
10369106,6783
10369301,420815
10369333,536375
10369405,2593692
10369504,2593098
10369540,423559
10369966,2593404
10370096,275371
10370349,10969
10370397,423775
10370478,420815
10370623,248612
10370824,531559
10370845,1725710
10371055,503275
10371055,514839
10371145,528828
10371243,1627925
10371290,1703025
10371464,420815
10371484,420815
10371675,2593366
10371778,420815
10371844,27484
10372057,515879
10372112,2593917
10372363,1718603
10372530,2592861
10372538,248243
10372579,515874
10372617,1703063
10372654,410726
10372702,273771
10372802,1656322
10372844,20324
10372892,1656631
10373002,420815
10373364,420815
10373545,513290
10373545,2577086
10373580,27446
10373705,513290
10373705,2577086
10374021,20324
10374023,11984
10374144,512755
10374178,1655833
10374181,27446
10374231,333669
10374323,1651524
10374464,513722
10374555,516068
10374592,2592920
10374626,513290
10374626,2577086
10374682,2593624
10374824,27446
10374877,38854
10374985,1651523
10374985,1651524
10375393,2591666
10375419,1649690
10375464,1722940
10375534,513722
10375823,1686158
10375984,10969
10376275,513722
10376290,176175
10376358,516025
10376575,515879
10376626,6783
10376627,1661186
10376685,1660735
10376737,513290
10376737,2577086
10376927,512299
10377059,513290
10377059,2577086
10377106,420815
10377179,521694
10377271,423775
10377573,522451
10377590,507949
10377793,1721185
10377911,12063
10378285,513722
10378345,536384
10378394,4492
10378394,497478
10378422,22735
10378575,2593578
10378600,293027
10378728,1725737
10379400,535230
10379547,429135
10379579,2574859
10379699,1686158
10379763,248240
10379936,508880
10379989,2593827
10380215,1721658
10380223,398223
10380608,942
10380612,514430
10380614,347586
10380647,512300
10380729,1653804
10380739,2593314
10380756,22923
10380844,1574
10380869,507707
10381086,243079
10381183,2593579
10381317,5680
10381536,1662607
10381661,27446
10381721,27446
10381900,284096
10381900,515665
10381961,9024
10382060,13244
10382404,22950
10382900,531634
10383020,22950
10383151,507486
10383184,511711
10383224,2593288
10383255,437090
10383385,512300
10383416,22950
10383416,159864
10383464,10969
10383496,512300
10383593,2593567
10383646,632873
10383759,12063
10383874,20324
10384006,511711
10384133,27446
10384245,508880
10384417,22950
10384477,531631
10384609,10969
10384609,240235
10384623,6739
10385011,512300
10385012,522451
10385028,396529
10385030,509328
10385069,515899
10385219,512390
10385424,1721658
10385545,1654233
10385572,2592089
10385662,18124
10385714,2593713
10385721,1126
10385721,1624868
10385795,507829
10385807,20324
10386025,20324
10386079,508880
10386125,507864
10386208,632873
10386354,516068
10386356,2592795
10386407,511700
10386459,535696
10386571,231650
10386645,420815
10386696,531333
10386853,512992
10386967,506762
10387014,512299
10387105,724651
10387159,512876
10387208,514430
10387316,2593417
10387408,513290
10387408,2577086
10387420,6783
10387778,508880
10388014,396529
10388027,6783
10388029,9444
10388046,506782
10388173,632873
10388198,526227
10388359,27446
10388359,1703031
10388469,6783
10388506,396529
10388513,420815
10388550,27446
10388562,513290
10388562,2577086
10388639,511711
10388681,42811
10389090,7575
10389241,20324
10389333,512300
10389500,1661140
10389568,218091
10389585,218487
10389619,406393
10389682,507600
10389752,512300
10390005,289183
10390079,8074
10390289,7654
10390325,20324
10390333,514430
10390384,38854
10390450,507949
10390508,420815
10390548,8805
10390639,1699
10390694,19235
10390694,1681553
10390778,19229
10390804,513290
10390804,2577086
10390963,159853
10391054,229198
10391097,420815
10391118,273771
10391145,531634
10391242,511700
10391373,421470
10391425,38854
10391463,1654874
10391609,531634
10392037,29672
10392083,6761
10392083,527792
10392145,283098
10392147,507707
10392317,27380
10392501,1661183
10392968,6176
10393355,29672
10393364,26484
10393501,508880
10393565,1708684
10393618,6783
10393685,2592884
10393909,14050
10393935,410725
10393935,2593817
10394010,507949
10394022,2593712
10394028,512755
10394034,1068
10394101,531634
10394233,509765
10394310,29778
10394366,633684
10394585,527941
10394592,27446
10394975,12063
10395170,507949
10395208,536395
10395474,7575
10395481,1686158
10395666,514963
10395783,22950
10395905,26484
10396264,10969
10396301,410725
10396669,27446
10396677,516068
10396685,6783
10396711,12063
10396774,1655833
10396935,6736
10397043,12063
10397044,13990
10397177,12063
10397235,420815
10397656,6783
10397902,243244
10398160,509765
10398217,632873
10398225,512300
10398311,6148
10398421,6783
10398559,1686158
10398583,235405
10398654,304124
10398654,515792
10398688,420815
10398703,9444
10398877,218066
10398877,244317
10398940,10969
10398962,174119
10398962,514855
10399016,508880
10399034,12063
10399294,27446
10399342,20324
10399350,395713
10399362,2593560
10399452,277978
10399714,511711
10399716,427908
10399744,395940
10399778,278274
10399818,499760
10399858,1649748
10399936,20324
10400052,8074
10400073,12063
10400083,513290
10400083,2577086
10400118,515562
10400286,2591237
10400295,1659694
10400311,27446
10400312,5673
10400330,1698418
10400391,6461
10400433,8074
10400451,157870
10400451,515874
10400477,6783
10400497,1659693
10400505,42811
10400612,42811
10400636,515879
10400764,507707
10400805,506686
10400846,632458
10401063,508880
10401089,531559
10401285,1659689
10401444,27446
10401561,508880
10401661,395747
10401684,27446
10401792,410725
10401815,6176
10401830,8074
10402015,1691567
10402093,632873
10402212,423775
10402275,410725
10402354,38854
10402416,508967
10402416,2586745
10402427,20324
10402672,8074
10402706,327979
10402715,1721658
10402742,395699
10402742,515879
10402880,155968
10402880,515899
10402993,15854
10403000,515879
10403202,5386
10403275,515872
10403375,513290
10403375,2577086
10403405,7234
10403458,12063
10403458,370599
10403717,12063
10403816,513290
10403816,2577086
10403832,177041
10403891,1701443
10404035,506782
10404050,2593617
10404079,1659695
10404084,22454
10404193,632873
10404201,1638955
10404210,14249
10404278,38854
10404286,512755
10404347,536383
10404494,522451
10404671,507684
10404685,522451
10404869,334753
10404920,293044
10404999,2592876
10405093,410725
10405104,437849
10405240,508880
10405280,26586
10405384,6783
10405442,526227
10405608,8805
10405616,420815
10405719,184795
10405750,1684911
10405915,526227
10405936,639128
10406046,420815
10406323,27446
10406383,512755
10406549,531559
10406643,347560
10406696,296950
10406707,10969
10406934,319743
10407119,9001
10407129,6783
10407160,1701445
10407240,5711
10407328,527941
10407370,425204
10407370,649490
10407467,507949
10407486,1659692
10407551,22950
10407649,508880
10407657,506674
10407709,1703719
10407763,20324
10407817,513290
10407817,2577086
10407868,273771
10407975,521694
10407975,1661230
10408003,27446
10408110,27446
10408160,376355
10408202,1684911
10408210,814
10408379,420815
10408385,5012
10408438,273771
10408526,1650571
10408708,526227
10409207,4492
10409566,38854
10409719,38844
10409721,1067
10409798,512773
10409897,20324
10410269,184979
10410311,27446
10410557,5012
10410720,1649871
10410813,2593630
10410829,6178
10410929,513290
10410929,2577086
10410938,6716
10411104,5181
10411261,425204
10411261,2591183
10411363,6783
10411402,507636
10411459,1649871
10411674,38854
10411683,27493
10411876,1702821
10411900,511963
10412116,522451
10412199,632873
10412263,513290
10412263,2577086
10412322,1686158
10412461,2592974
10412547,218487
10412586,39977
10412617,508880
10412815,275371
10413070,5911
10413140,2593286
10413181,1725722
10413243,1701444
10413276,38844
10413333,27446
10413359,6783
10413403,7747
10413644,534851
10413776,15854
10413783,420815
10413797,13990
10413809,1699267
10413961,507949
10414081,324920
10414271,394737
10414282,7654
10414282,102050
10414307,1638955
10414443,1686158
10414498,531559
10414585,9444
10414901,1703047
10414916,218091
10414968,508880
10415140,20324
10415379,521694
10415403,425204
10415403,2591940
10415509,1141
10415545,514839
10415561,9024
10415666,1141
10415669,513290
10415669,2577086
10415678,507707
10415888,392267
10415892,27446
10415940,184795
10416019,512755
10416075,512299
10416227,1631092
10416237,361995
10416338,508967
10416359,515872
10416480,8074
10416655,184795
10416721,513290
10416721,2577086
10416848,381814
10416848,381815
10416927,184795
10417055,507949
10417085,1686158
10417130,507636
10417205,5334
10417375,184795
10417534,184795
10417653,184795
10417728,6783
10417861,1599
10417909,1701595
10418121,302700
10418162,241126
10418261,184795
10418336,184795
10418341,12063
10418484,339565
10418555,5742
10418719,12063
10418825,2593466
10418867,814
10418885,506709
10418890,410725
10419007,184795
10419032,507949
10419049,7575
10419065,515872
10419067,184795
10419143,218091
10419175,410725
10419175,2591723
10419524,27380
10419742,18172
10419860,1721184
10419896,5181
10419902,5181
10420131,293025
10420131,515671
10420143,6783
10420245,6783
10420261,1661223
10420273,27446
10421451,2593602
10427777,38409
10427817,6783
10428521,440700
10428552,2581859
10428587,6783
10429848,20509
10429929,1599
10430106,5334
10430653,13703
10431976,506674
10432008,636285
10432835,1225
10433226,531631
10433786,8412
10434140,7234
10434215,507949
10434593,4222
10434803,1225
10434940,511564
10435773,5012
10436221,507949
10436684,1599
10437635,638166
10438137,6783
10438370,1627617
10438805,336693
10440758,508053
10440945,12063
10441179,5233
10441281,531559
10441780,15212
10442047,243190
10442376,27493
10444925,4986
10445171,509328
10445732,632780
10445739,406393
10447588,1599
10448557,377401
10448823,507791
10452587,306048
10452605,8255
10453078,8255
10460736,507719
10463292,1699
10465001,337162
10466683,508880
10467707,531559
10470372,512300
10475395,41498
10477398,10969
10478368,4492
10478964,515691
10478967,515691
10480518,6783
10480798,184795
10480896,12063
10482012,521778
10482555,14249
10482794,41071
10482806,41071
10484047,2485960
10484614,7234
10486817,512299
10487026,6783
10487045,38817
10488072,406393
10489910,507636
10492287,6783
10493034,12063
10496924,10969
10497897,342598
10501581,1659482
10501609,1659482
10502958,38854
10504859,1718566
10505629,6783
10508512,507719
10509417,513290
10509417,2577086
10511708,507699
10512429,20324
10515341,7575
10515878,38817
10516110,38817
10516245,460637
10517896,6783
10518181,508880
10519198,2593291
10523701,515879
10527894,511838
10528469,501584
10529391,38817
10529418,38817
10530491,7575
10531136,403195
10533720,6783
10537902,406393
10537917,7654
10538062,8805
10538125,342598
10538849,508090
10539336,513722
10540595,243206
10540690,511387
10541134,511387
10541727,243210
10541929,511963
10542531,512300
10542727,1032
10542809,6783
10543977,2586732
10545992,531559
10549928,297570
10550211,2593710
10550366,441580
10550678,12063
10550741,10969
10552891,632780
10554123,6783
10554695,6783
10556131,8805
10559275,513290
10559275,2577086
10559485,513290
10559485,2577086
10562029,12063
10562940,12063
10563188,508880
10565059,535517
10565095,535517
10565182,535517
10565272,535517
10565273,535517
10566906,535278
10569791,184795
10570407,6783
10570788,12063
10575301,531559
10577477,41498
10582167,14249
10583155,12063
10586357,508090
10588715,381814
10588715,381815
10590454,12063
10591071,515792
10592291,8074
10595786,507600
10597878,6681
10601136,243192
10601780,13703
10606614,6783
10606738,12063
10607612,6783
10608072,7575
10610354,7414
10617898,21844
10617898,2590015
10618827,3697
10619083,12063
10619690,1691868
10619948,1691868
10619974,184795
10620028,27493
10620102,243097
10620348,12063
10621301,508386
10621305,1696669
10621319,5221
10621320,634264
10621473,6783
10623564,511590
10625668,12063
10625994,26484
10629769,511387
10630935,29778
10630993,1649690
10631003,1703404
10631048,38854
10631331,1656628
10631401,1656635
10631479,511590
10631504,12063
10631658,8074
10632017,42222
10632118,19039
10632425,319941
10635631,6461
10638703,522451
10639131,218091
10639262,42811
10641398,216044
10642143,26463
10647518,6759
10648226,19235
10648960,19235
10653760,523248
10675530,1708287
10676005,38854
10676586,1647108
10676880,10969
10676899,14249
10678814,508880
10678925,17295
10679082,13703
10679158,1699
10679358,531333
10679392,38854
10679710,1654479
10680270,508880
10680562,506762
10680588,1430
10680696,6729
10680819,511900
10681007,8255
10683133,508880
10693582,38854
10693713,814
10694426,508242
10694683,37293
10695619,14249
10703265,11541
10707595,7575
10712055,531333
10713362,36921
10713362,1707456
10715031,2584198
10724872,220859
10724872,1651141
10726122,38854
10732025,381814
10732025,381815
10732078,381814
10732078,381815
10732369,381814
10732369,381815
10734390,412906
10735806,2584195
10739240,39177
10739240,220791
10742173,39177
10742903,2583719
10757549,26586
10758157,506762
10766835,347448
10766961,531333
10769842,1683396
10775382,8255
10777577,2584192
10777731,531414
10786633,507949
10788702,1225
10788733,507719
10789127,507791
10793347,506762
10793348,506762
10794722,508967
10799873,531333
10800856,1430
10800967,529142
10805530,388252
10810202,2584196
10811589,27446
10819099,7575
10824894,2584198
10829433,23628
10830734,11541
10870127,412893
10870515,2485960
10876070,7575
10883130,7747
10883152,4222
10883152,497924
10883446,4222
10884303,221074
10884430,6729
10885436,7575
10889883,39977
10900361,508022
10901922,5643
10902526,1101
10902526,283853
10903093,14249
10903119,27018
10903233,41498
10903246,507576
10903973,1721658
10904357,1699
10904621,506762
10905195,38854
10905339,531333
10905341,38854
10905749,14249
10906070,511963
10906398,507699
10906460,506674
10906905,14050
10907586,22950
10908662,5699
10908981,38854
10909160,38854
10909277,12063
10909363,6461
10909418,6744
10909418,239734
10909578,26586
10909709,294437
10910531,797
10910888,1032
10910948,38854
10911294,1721508
10911408,6761
10911954,22950
10911988,506762
10913688,507791
10913714,508242
10914890,14249
10914909,14249
10914951,1699
10915317,6761
10916346,508242
10918341,507806
10918960,507719
10920899,22454
10920934,814
10921035,6739
10921144,4222
10921486,6729
10922197,294437
10922748,511963
10925110,4222
10925548,506762
10925934,4222
10925997,17946
10926033,511963
10927501,38854
10927700,4222
10928173,507829
10928290,17295
10928343,531631
10928344,2485960
10928428,6173
10929010,1430
10929140,2590340
10929580,507179
10930548,38854
10930770,797
10931620,1699
10931620,1671590
10933660,531382
10933686,14249
10933797,38844
10934092,4222
10934340,6761
10934340,155880
10934568,1699
10937090,6744
10938078,1650268
10938487,1635864
10939843,1650268
10940243,1725368
10940873,22950
10944967,1709102
10945714,4222
10949386,7255
10950734,504196
10952211,632780
10955616,17295
10958065,506950
10959381,7234
10966922,507699
10970021,507699
10970753,1705204
10972824,1650268
10973512,506709
10977039,38854
10977825,1650268
10979482,1721658
10979767,232282
10979781,6736
10980798,1705204
10981628,531559
10982007,28336
10983568,28336
10984222,27484
10984641,531631
10985246,275860
10991005,26584
10992068,507949
10993333,26484
10993333,1655593
10993651,6783
10993882,507949
10994409,5673
10997652,5673
10997653,5673
10997654,5673
10997655,5673
10997656,5673
10997657,5673
10999429,424091
10999846,7594
11000142,297999
11000615,507699
11000825,507949
11000847,507949
11001761,508242
11002524,495982
11002557,5673
11002557,1634098
11003638,27446
11003975,536215
11005455,17843
11005536,507949
11006659,297915
11007234,507949
11007236,507949
11007237,507949
11007612,507949
11007613,507949
11007615,507949
11007616,507949
11008416,27446
11008912,10969
11009387,507949
11009500,17843
11009747,508242
11010635,507949
11012254,6736
11012254,438665
11013548,507949
11014484,17843
11016611,396023
11017015,10969
11017220,508242
11018207,5673
11018279,10969
11018408,508242
11018494,508242
11020156,271815
11020807,27446
11022071,10969
11022088,10969
11022091,10969
11022266,507949
11022770,5673
11024115,26484
11029571,412051
11030146,5673
11030149,5673
11030151,5673
11030621,506762
11032536,507949
11032538,507949
11032548,507949
11033395,5673
11035120,2586814
11038052,1430
11038083,5673
11038184,507949
11038286,461411
11041624,17295
11042011,1689072
11042219,515774
11042422,508053
11043138,507949
11043641,511700
11044008,1699
11044328,531559
11047678,341549
11049026,507949
11049728,1627617
11050597,507949
11050821,511590
11051690,632780
11052331,38854
11053172,9825
11053432,1694342
11054028,639128
11054653,507949
11054797,10969
11055828,28336
11055853,507949
11056692,507949
11056693,507949
11057489,343914
11059625,367026
11060095,507949
11060494,1574
11062465,508242
11062535,461411
11062927,512305
11063145,391801
11063215,360162
11064402,7802
11064522,461995
11064683,511590
11064817,5551
11065573,302524
11066933,814
11068304,1652338
11068420,797
11068627,9444
11068833,272790
11070229,1634119
11071586,6761
11071715,508880
11074107,507707
11078142,511963
11078539,2587769
11080815,1702662
11081319,1067
11081523,162847
11082599,1724416
11085484,2587272
11086217,462792
11086270,162847
11086493,1694342
11087657,461995
11091320,2572150
11092237,531631
11096422,6744
11097047,40035
11098821,506686
11099132,1627617
11100173,24091
11100173,170334
11102317,508091
11104502,13703
11105984,169721
11106013,17816
11109015,460938
11110573,4492
11111412,1661851
11112078,1694342
11112426,334303
11113520,8074
11117459,506686
11120353,1141
11121184,506674
11124848,511963
11124928,26584
11125667,24091
11125762,508880
11126294,1699281
11126294,2587769
11126677,460216
11129905,1694342
11130481,169187
11130809,1669100
11131071,314143
11132662,461411
11134987,8138
11134987,1635674
11138814,1716021
11139643,508880
11140647,507949
11147047,27368
11148074,1708403
11150816,462746
11151523,2572150
11152080,797
11152265,389301
11152358,506950
11152481,1713320
11153373,1574
11154759,413762
11158065,9135
11158760,27380
11160666,6739
11166900,12063
11168214,169187
11170322,1627617
11170390,2575796
11170967,797
11172596,506674
11173235,511019
11175670,460749
11179286,2587037
11182822,507576
11184074,511963
11185454,2572150
11193094,512270
11194614,529913
11196591,1627617
11197261,6681
11201243,531631
11202310,508880
11205567,41306
11206269,5991
11207724,6178
11209845,1661851
11210204,2712
11210525,512545
11211611,507707
11212063,38854
11212069,507684
11212845,27368
11214347,512026
11214492,1694342
11215867,5643
11217836,20256
11217989,168571
11218096,42811
11219217,507791
11219350,27368
11223204,40035
11223607,1691922
11223846,228486
11226005,11982
11226005,338871
11226194,460749
11226387,507719
11227253,1636025
11228560,13757
11229261,11982
11230794,38844
11232384,2485960
11232793,6739
11233478,1716021
11238936,1068
11239037,511963
11240355,37966
11240584,477110
11248036,40035
11248619,37966
11249249,14249
11249979,29700
11251718,1599
11251809,507949
11251888,507699
11252009,507949
11252788,1032
11254304,531631
11254330,632780
11254365,632780
11255060,6783
11255075,507949
11255366,512390
11255838,1627617
11256130,7639
11256915,507949
11257228,508022
11257943,4224
11258540,7234
11258895,508242
11259826,508242
11260746,507949
11262057,4224
11263298,480190
11263298,533174
11263844,80318
11264456,408247
11264972,416247
11265164,507949
11265677,10969
11266301,664
11267104,531559
11267344,17276
11273069,27368
11273957,169187
11276791,145137
11277626,38844
11280415,334303
11281600,461995
11282530,237821
11283004,40035
11283684,37966
11287202,14249
11287810,1716021
11289522,11982
11290096,1692167
11298584,511963
11298649,169721
11304250,577
11304661,13891
11305328,1694342
11305499,461411
11307165,508880
11312051,1700291
11314776,507736
11315091,162847
11315100,511963
11315599,461411
11315842,1658535
11316229,516681
11319669,506676
11321086,1716021
11321378,14249
11321790,37966
11322861,169187
11324321,40035
11325128,41306
11325128,55390
11325873,507829
11328112,11982
11331175,166287
11333296,511963
11333741,2572150
11335102,5200
11338859,41071
11341283,169187
11342463,506674
11348865,1655833
11349496,506686
11351573,37966
11355368,37966
11356161,507719
11356768,11982
11360299,162847
11360299,463024
11360958,160182
11361895,1694342
11364490,169187
11368403,1689449
11368449,40035
11368666,14249
11370482,40035
11372019,37966
11375572,26584
11375795,334303
11378296,14249
11379762,461995
11380106,1708403
11380836,40035
11384606,2486171
11384824,1716021
11388054,17843
11389894,26617
11390097,1724416
11390360,37966
11392388,334303
11393750,1714442
11395056,5686
11397743,1657481
11397756,6309
11398639,400686
11399328,577
11400711,508880
11402222,2587769
11402643,11982
11403582,11982
11403583,11982
11404292,1141
11408434,461995
11409022,1101
11410439,169983
11416689,507798
11420320,797
11421575,531631
11422543,166287
11428370,632458
11430609,37966
11431916,49619
11433847,1599
11434609,1699
11435330,10080
11436671,26584
11439162,577
11440098,40035
11440536,22950
11441607,1679772
11441856,1702588
11451002,51408
11454970,169187
11455045,14249
11456000,169187
11457582,1724416
11459220,461411
11459769,11982
11460061,5680
11460538,512729
11461364,1700386
11461583,380810
11462735,507949
11464655,511963
11465281,17295
11466374,4222
11467359,5680
11468685,508242
11468932,1719107
11469113,507949
11470440,406393
11471337,1599
11471483,508242
11471893,1692764
11472782,38854
11477233,508242
11477645,508242
11477818,2485960
11477870,424091
11478481,169187
11481350,508242
11482084,4222
11482708,507949
11482709,507949
11482710,507949
11482711,507949
11482798,507949
11483051,507949
11483072,507949
11483090,5012
11483360,508242
11483803,17295
11485124,507949
11485353,507949
11485575,26484
11485598,507949
11486699,26484
11487252,507949
11488500,14249
11488746,531559
11489303,506762
11489589,531631
11489665,507949
11490780,506674
11490947,507949
11491060,507949
11491097,531631
11491100,507949
11491243,5680
11491657,507949
11492012,5674
11492590,507949
11493877,5711
11493884,507914
11494137,5688
11494237,5673
11494479,1637146
11494504,5680
11495950,7886
11501349,419343
11504828,169187
11505218,531631
11505231,42671
11505231,375839
11508574,507949
11508917,2485960
11509987,169187
11510540,495982
11511576,5673
11511942,15177
11513853,508242
11516112,507949
11516771,6729
11516995,511963
11518299,5673
11518503,507949
11518514,507949
11520024,508242
11520175,1688530
11521209,62619
11521982,5673
11521982,497679
11522923,507949
11525283,5673
11525383,507949
11525467,5673
11525807,41498
11525867,508242
11526798,347344
11526833,245879
11527378,512390
11527749,507949
11527858,6736
11528135,507769
11529564,1740
11530452,5673
11531832,5673
11532932,507949
11532982,507949
11534482,5673
11539612,507949
11542670,531598
11544534,1710507
11545308,501584
11549439,507949
11549978,210360
11551803,42811
11552406,507949
11554029,633759
11555130,507949
11557009,41306
11557085,26584
11560971,512586
11563148,577
11563867,20256
11565565,531631
11566670,387506
11568748,377401
11573435,101106
11574066,272790
11574965,386658
11575162,1719597
11575395,13757
11578369,334303
11579687,11982
11579943,636285
11581497,1700953
11581827,248269
11582737,1694342
11583237,460495
11583955,1716021
11584732,461411
11584838,11982
11586348,1708403
11586936,27368
11589251,389124
11591084,1698708
11591096,1714442
11592756,38844
11593787,244415
11594959,8138
11597945,512545
11598192,1694342
11600016,514216
11604912,22950
11605798,507719
11609245,1661851
11615384,32919
11615384,509367
11618526,40035
11618526,313538
11619487,279477
11620845,169187
11620923,1694342
11623054,460495
11625546,13703
11630597,6783
11631299,1652338
11632413,14249
11632633,70441
11633158,2582173
11635517,460938
11635884,14249
11636743,1430
11637189,11982
11637489,38854
11638557,21844
11638557,2590015
11639636,169187
11639666,529813
11641919,406393
11642904,279415
11645113,512390
11646300,5711
11647669,1655833
11647760,232862
11649191,5396
11649469,27368
11649707,527891
11650332,1716021
11652183,169187
11652648,461411
11653488,1637146
11653746,419343
11657541,6783
11658605,153642
11658857,527891
11659104,1655912
11659144,462792
11663370,506674
11663511,6783
11663536,26484
11664837,507949
11664854,507949
11665713,419343
11665738,8074
11665756,1067
11665781,514839
11666203,507791
11667043,6783
11667147,501584
11667307,341549
11667409,10969
11668317,508090
11669321,22950
11671350,507949
11673231,1725137
11673878,38409
11674629,10969
11675409,11982
11675988,381564
11677743,6729
11677862,508242
11679027,506676
11679813,162847
11679816,5699
11680595,507949
11681170,20256
11682284,22454
11682609,20256
11682897,511599
11683251,65094
11683624,507949
11683690,507949
11683828,531333
11684078,507949
11684170,4492
11684226,507949
11684807,507949
11684809,507949
11685091,406393
11685354,507949
11685367,507949
11685443,17221
11685672,507949
11685716,8074
11686477,1692708
11686773,507949
11686993,347448
11687265,507949
11687368,366605
11688676,506686
11689487,507949
11689641,10080
11689726,6173
11689736,506676
11689926,507949
11689963,11982
11689963,165607
11690000,507949
11690134,22454
11690166,507949
11690185,507949
11690186,507949
11690229,507949
11690231,507949
11690614,512390
11690730,507949
11690840,507949
11690981,507949
11691360,507949
11691624,10969
11691736,507949
11692046,514839
11692085,507949
11692241,283103
11692369,536215
11692460,507949
11692466,10969
11692559,1658782
11693070,507949
11694082,153405
11694267,507949
11695100,5673
11695124,507949
11695387,26586
11695609,278040
11696112,5673
11696112,278050
