scenario_source,region,scenario,sector,technology,year,smsp,tmsr
geco_2022,turkey,1.5c,power,gascap,2029,0.011198023714630119,1.0484202742683861
geco_2022,turkey,1.5c,power,hydrocap,2029,0.13244225128745882,1.3748901541996759
geco_2022,turkey,1.5c,power,nuclearcap,2029,4.1970741158711336e-4,187387.7981914692
geco_2022,turkey,1.5c,power,oilcap,2029,0.0028090955781173484,2.7703465274888015
geco_2022,turkey,1.5c,power,renewablescap,2029,0.3367315217992243,2.3880852740111265
geco_2022,turkey,1.5c,power,coalcap,2030,-0.045481969968288675,0.7344523563487377
geco_2022,turkey,1.5c,power,gascap,2030,0.012855804721797821,1.0555885222637096
geco_2022,turkey,1.5c,power,hydrocap,2030,0.1422551128848751,1.4026663748666817
geco_2022,turkey,1.5c,power,nuclearcap,2030,6.137663753427131e-4,274029.31767525984
geco_2022,turkey,1.5c,power,oilcap,2030,0.0030282329372849875,2.908451142321985
geco_2022,turkey,1.5c,power,renewablescap,2030,0.40869250872983404,2.6847251185019685
geco_2022,uk,1.5c,power,coalcap,2022,0,1
geco_2022,uk,1.5c,power,gascap,2022,0,1
geco_2022,uk,1.5c,power,hydrocap,2022,0,1
geco_2022,uk,1.5c,power,nuclearcap,2022,0,1
geco_2022,uk,1.5c,power,oilcap,2022,0,1
geco_2022,uk,1.5c,power,renewablescap,2022,0,1
geco_2022,uk,1.5c,power,coalcap,2023,1.2698921815003592e-4,35.879920196965756
geco_2022,uk,1.5c,power,gascap,2023,0.002005513077217466,1.005892943710142
geco_2022,uk,1.5c,power,hydrocap,2023,-3.75842692028791e-4,0.9913334457287968
geco_2022,uk,1.5c,power,nuclearcap,2023,0.0027600316232051095,1.034881975209394
geco_2022,uk,1.5c,power,oilcap,2023,-3.9430713946570444e-4,0.9418468559313138
geco_2022,uk,1.5c,power,renewablescap,2023,0.04250773247541837,1.0801428625721579
geco_2022,uk,1.5c,power,coalcap,2024,2.5397843630007184e-4,70.75984039393151
geco_2022,uk,1.5c,power,gascap,2024,0.004011026154434865,1.0117858874202839
geco_2022,uk,1.5c,power,hydrocap,2024,-7.51685384057582e-4,0.9826668914575936
geco_2022,uk,1.5c,power,nuclearcap,2024,0.005520063246410219,1.0697639504187884
geco_2022,uk,1.5c,power,oilcap,2024,-7.886142789314089e-4,0.8836937118626276
geco_2022,uk,1.5c,power,renewablescap,2024,0.08501546495083681,1.160285725144316
geco_2022,uk,1.5c,power,coalcap,2025,3.809676544501077e-4,105.63976059089727
geco_2022,uk,1.5c,power,gascap,2025,0.0060165392316523306,1.017678831130426
geco_2022,uk,1.5c,power,hydrocap,2025,-0.0011275280760863731,0.9740003371863903
geco_2022,uk,1.5c,power,nuclearcap,2025,0.008280094869615328,1.1046459256281824
geco_2022,uk,1.5c,power,oilcap,2025,-0.0011829214183971134,0.8255405677939415
geco_2022,uk,1.5c,power,renewablescap,2025,0.12752319742625517,1.2404285877164738
geco_2022,uk,1.5c,power,coalcap,2026,5.079568726001437e-4,140.51968078786302
geco_2022,uk,1.5c,power,gascap,2026,0.00802205230886973,1.0235717748405675
geco_2022,uk,1.5c,power,hydrocap,2026,-0.001503370768115164,0.9653337829151871
geco_2022,uk,1.5c,power,nuclearcap,2026,0.011040126492820438,1.1395279008375767
geco_2022,uk,1.5c,power,oilcap,2026,-0.0015772285578628178,0.7673874237252553
geco_2022,uk,1.5c,power,renewablescap,2026,0.17003092990167357,1.3205714502886317
geco_2022,uk,1.5c,power,coalcap,2027,6.349460907501796e-4,175.3996009848288
geco_2022,uk,1.5c,power,gascap,2027,0.010027565386087196,1.0294647185507095
geco_2022,uk,1.5c,power,hydrocap,2027,-0.001879213460143955,0.9566672286439839
geco_2022,uk,1.5c,power,nuclearcap,2027,0.013800158116025547,1.1744098760469708
geco_2022,uk,1.5c,power,oilcap,2027,-0.001971535697328522,0.709234279656569
geco_2022,uk,1.5c,power,renewablescap,2027,0.21253866237709193,1.4007143128607895
geco_2022,uk,1.5c,power,coalcap,2028,6.5086308673841e-4,179.77149615776352
geco_2022,uk,1.5c,power,gascap,2028,-0.03447686938360683,0.8986941282569945
geco_2022,uk,1.5c,power,hydrocap,2028,-0.002245934284681084,0.9482110154578886
geco_2022,uk,1.5c,power,nuclearcap,2028,0.02371275805596494,1.2996878121613689
geco_2022,uk,1.5c,power,oilcap,2028,-0.0018529130351623545,0.726728968624432
geco_2022,uk,1.5c,power,renewablescap,2028,0.2759574588140249,1.520282297115794
geco_2022,uk,1.5c,power,coalcap,2029,6.667800827266403e-4,184.14339133069828
geco_2022,uk,1.5c,power,gascap,2029,-0.07898130415330085,0.7679235379632793
geco_2022,uk,1.5c,power,hydrocap,2029,-0.002612655109218205,0.9397548022717934
geco_2022,uk,1.5c,power,nuclearcap,2029,0.033625357995904354,1.4249657482757672
geco_2022,uk,1.5c,power,oilcap,2029,-0.0017342903729961874,0.7442236575922947
geco_2022,uk,1.5c,power,renewablescap,2029,0.33937625525095794,1.6398502813707987
geco_2022,uk,1.5c,power,coalcap,2030,6.826970787148707e-4,188.515286503633
geco_2022,uk,1.5c,power,gascap,2030,-0.12348573892299487,0.6371529476695642
geco_2022,uk,1.5c,power,hydrocap,2030,-0.0029793759337553337,0.9312985890856981
geco_2022,uk,1.5c,power,nuclearcap,2030,0.04353795793584375,1.5502436843901652
geco_2022,uk,1.5c,power,oilcap,2030,-0.0016156677108300197,0.7617183465601577
geco_2022,uk,1.5c,power,renewablescap,2030,0.40279505168789087,1.7594182656258033
geco_2022,us,1.5c,power,coalcap,2022,0,1
geco_2022,us,1.5c,power,gascap,2022,0,1
geco_2022,us,1.5c,power,hydrocap,2022,0,1
geco_2022,us,1.5c,power,nuclearcap,2022,0,1
geco_2022,us,1.5c,power,oilcap,2022,0,1
geco_2022,us,1.5c,power,renewablescap,2022,0,1
geco_2022,us,1.5c,power,coalcap,2023,-0.009565261863856183,0.9419889793926158
geco_2022,us,1.5c,power,gascap,2023,9.068772765931193e-4,1.0021315571433087
geco_2022,us,1.5c,power,hydrocap,2023,3.970281402542368e-4,1.0050068829841925
geco_2022,us,1.5c,power,nuclearcap,2023,3.2270796909421323e-4,1.0042579151342683
geco_2022,us,1.5c,power,oilcap,2023,-1.463027795509615e-4,0.9938024074319255
geco_2022,us,1.5c,power,renewablescap,2023,0.04631000888853952,1.2005048053499952
geco_2022,us,1.5c,power,coalcap,2024,-0.019130523727712366,0.8839779587852317
geco_2022,us,1.5c,power,gascap,2024,0.001813754553186325,1.0042631142866174
geco_2022,us,1.5c,power,hydrocap,2024,7.940562805084736e-4,1.0100137659683852
geco_2022,us,1.5c,power,nuclearcap,2024,6.454159381884265e-4,1.0085158302685366
geco_2022,us,1.5c,power,oilcap,2024,-2.926055591019203e-4,0.9876048148638511
geco_2022,us,1.5c,power,renewablescap,2024,0.092620017777079,1.40100961069999
geco_2022,us,1.5c,power,coalcap,2025,-0.028695785591568528,0.8259669381778476
geco_2022,us,1.5c,power,gascap,2025,0.002720631829779444,1.0063946714299261
geco_2022,us,1.5c,power,hydrocap,2025,0.0011910844207627211,1.015020648952578
geco_2022,us,1.5c,power,nuclearcap,2025,9.681239072826289e-4,1.0127737454028047
geco_2022,us,1.5c,power,oilcap,2025,-4.3890833865288184e-4,0.9814072222957765
geco_2022,us,1.5c,power,renewablescap,2025,0.1389300266656185,1.601514416049985
geco_2022,us,1.5c,power,coalcap,2026,-0.03826104745542471,0.7679559175704633
geco_2022,us,1.5c,power,gascap,2026,0.00362750910637265,1.0085262285732348
geco_2022,us,1.5c,power,hydrocap,2026,0.0015881125610169577,1.0200275319367704
geco_2022,us,1.5c,power,nuclearcap,2026,0.001290831876376842,1.017031660537073
geco_2022,us,1.5c,power,oilcap,2026,-5.852111182038406e-4,0.9752096297277021
geco_2022,us,1.5c,power,renewablescap,2026,0.18524003555415805,1.8020192213999804
geco_2022,us,1.5c,power,coalcap,2027,-0.04782630931928089,0.7099448969630793
geco_2022,us,1.5c,power,gascap,2027,0.004534386382965769,1.0106577857165435
geco_2022,us,1.5c,power,hydrocap,2027,0.0019851407012711946,1.025034414920963
geco_2022,us,1.5c,power,nuclearcap,2027,0.0016135398454710554,1.0212895756713414
geco_2022,us,1.5c,power,oilcap,2027,-7.315138977548022e-4,0.9690120371596276
geco_2022,us,1.5c,power,renewablescap,2027,0.23155004444269753,2.0025240267499753
geco_2022,us,1.5c,power,coalcap,2028,-0.04842354309086926,0.7063228172830702
geco_2022,us,1.5c,power,gascap,2028,-0.008930022522053282,0.9790105521572907
geco_2022,us,1.5c,power,hydrocap,2028,0.0021330995257551407,1.0269003091626039
geco_2022,us,1.5c,power,nuclearcap,2028,0.0019362466306894653,1.0255474751851628
geco_2022,us,1.5c,power,oilcap,2028,-9.0143164522115e-4,0.9618140811664908
geco_2022,us,1.5c,power,renewablescap,2028,0.2786973417963089,2.206653974153281
geco_2022,us,1.5c,power,coalcap,2029,-0.049020776862457635,0.7027007376030612
geco_2022,us,1.5c,power,gascap,2029,-0.02239443142707233,0.947363318598038
geco_2022,us,1.5c,power,hydrocap,2029,0.0022810583502390763,1.0287662034042449
geco_2022,us,1.5c,power,nuclearcap,2029,0.0022589534159078856,1.0298053746989844
geco_2022,us,1.5c,power,oilcap,2029,-0.0010713493926874978,0.9546161251733541
geco_2022,us,1.5c,power,renewablescap,2029,0.32584463914992035,2.410783921556587
geco_2022,us,1.5c,power,coalcap,2030,-0.04961801063404601,0.6990786579230521
geco_2022,us,1.5c,power,gascap,2030,-0.035858840332091385,0.9157160850387853
geco_2022,us,1.5c,power,hydrocap,2030,0.0024290171747230224,1.0306320976458858
geco_2022,us,1.5c,power,nuclearcap,2030,0.0025816602011262957,1.0340632742128057
geco_2022,us,1.5c,power,oilcap,2030,-0.0012412671401538459,0.9474181691802174
geco_2022,us,1.5c,power,renewablescap,2030,0.37299193650353174,2.614913868959893
geco_2022,ukraine,1.5c,power,coalcap,2022,0,1
geco_2022,ukraine,1.5c,power,gascap,2022,0,1
geco_2022,ukraine,1.5c,power,hydrocap,2022,0,1
geco_2022,ukraine,1.5c,power,nuclearcap,2022,0,1
geco_2022,ukraine,1.5c,power,oilcap,2022,0,1
geco_2022,ukraine,1.5c,power,renewablescap,2022,0,1
geco_2022,ukraine,1.5c,power,coalcap,2023,-0.006251426119708508,0.9659792689337583
geco_2022,ukraine,1.5c,power,gascap,2023,-0.0036478834287245795,0.9828609156425723
geco_2022,ukraine,1.5c,power,hydrocap,2023,2.8275663865909852e-5,1.0001681810538228
geco_2022,ukraine,1.5c,power,nuclearcap,2023,0.004028419472385982,1.0154303723208318
geco_2022,ukraine,1.5c,power,oilcap,2023,-0.0013867364272175653,0.909691171126248
geco_2022,ukraine,1.5c,power,renewablescap,2023,0.01646135323650423,1.1036257336806319
geco_2022,ukraine,1.5c,power,coalcap,2024,-0.012502852239416983,0.9319585378675167
geco_2022,ukraine,1.5c,power,gascap,2024,-0.007295766857449159,0.9657218312851447
geco_2022,ukraine,1.5c,power,hydrocap,2024,5.6551327731819704e-5,1.0003363621076455
geco_2022,ukraine,1.5c,power,nuclearcap,2024,0.008056838944771964,1.0308607446416633
geco_2022,ukraine,1.5c,power,oilcap,2024,-0.002773472854435133,0.8193823422524957
geco_2022,ukraine,1.5c,power,renewablescap,2024,0.03292270647300846,1.2072514673612635
geco_2022,ukraine,1.5c,power,coalcap,2025,-0.01875427835912549,0.897937806801275
geco_2022,ukraine,1.5c,power,gascap,2025,-0.010943650286173773,0.9485827469277168
geco_2022,ukraine,1.5c,power,hydrocap,2025,8.482699159772955e-5,1.0005045431614683
geco_2022,ukraine,1.5c,power,nuclearcap,2025,0.012085258417157947,1.046291116962495
geco_2022,ukraine,1.5c,power,oilcap,2025,-0.0041602092816526975,0.7290735133787438
geco_2022,ukraine,1.5c,power,renewablescap,2025,0.04938405970951269,1.3108772010418952
geco_2022,ukraine,1.5c,power,coalcap,2026,-0.025005704478833966,0.8639170757350334
geco_2022,ukraine,1.5c,power,gascap,2026,-0.014591533714898353,0.9314436625702891
geco_2022,ukraine,1.5c,power,hydrocap,2026,1.1310265546363941e-4,1.000672724215291
geco_2022,ukraine,1.5c,power,nuclearcap,2026,0.016113677889543928,1.0617214892833267
geco_2022,ukraine,1.5c,power,oilcap,2026,-0.005546945708870266,0.6387646845049916
geco_2022,ukraine,1.5c,power,renewablescap,2026,0.06584541294601692,1.414502934722527
geco_2022,ukraine,1.5c,power,coalcap,2027,-0.031257130598542474,0.8298963446687917
geco_2022,ukraine,1.5c,power,gascap,2027,-0.01823941714362293,0.9143045782128614
geco_2022,ukraine,1.5c,power,hydrocap,2027,1.4137831932954927e-4,1.0008409052691138
geco_2022,ukraine,1.5c,power,nuclearcap,2027,0.02014209736192991,1.0771518616041584
geco_2022,ukraine,1.5c,power,oilcap,2027,-0.00693368213608783,0.5484558556312396
geco_2022,ukraine,1.5c,power,renewablescap,2027,0.08230676618252115,1.518128668403159
geco_2022,ukraine,1.5c,power,coalcap,2028,-0.032309636316068945,0.8241685294029657
geco_2022,ukraine,1.5c,power,gascap,2028,-0.024046217941045372,0.8870221141050108
geco_2022,ukraine,1.5c,power,hydrocap,2028,-5.650556822681746e-4,0.9966391006569086
geco_2022,ukraine,1.5c,power,nuclearcap,2028,0.024170516834315894,1.0925822339249902
geco_2022,ukraine,1.5c,power,oilcap,2028,-0.006908644459628357,0.5500863913223744
geco_2022,ukraine,1.5c,power,renewablescap,2028,0.14669336429235924,1.9234482294667095
geco_2022,ukraine,1.5c,power,coalcap,2029,-0.033362142033595436,0.8184407141371396
geco_2022,ukraine,1.5c,power,gascap,2029,-0.029853018738467844,0.8597396499971599
geco_2022,ukraine,1.5c,power,hydrocap,2029,-0.0012714896838658986,0.9924372960447034
geco_2022,ukraine,1.5c,power,nuclearcap,2029,0.028198936306701873,1.1080126062458218
geco_2022,ukraine,1.5c,power,oilcap,2029,-0.0068836067831688835,0.5517169270135092
geco_2022,ukraine,1.5c,power,renewablescap,2029,0.21107996240219734,2.32876779053026
geco_2022,ukraine,1.5c,power,coalcap,2030,-0.03441464775112191,0.8127128988713136
geco_2022,ukraine,1.5c,power,gascap,2030,-0.035659819535890286,0.8324571858893093
geco_2022,ukraine,1.5c,power,hydrocap,2030,-0.0019779236854636224,0.9882354914324982
geco_2022,ukraine,1.5c,power,nuclearcap,2030,0.032227355779087856,1.1234429785666535
geco_2022,ukraine,1.5c,power,oilcap,2030,-0.0068585691067094105,0.5533474627046439
geco_2022,ukraine,1.5c,power,renewablescap,2030,0.27546656051203544,2.7340873515938107
geco_2022,vietnam,1.5c,power,coalcap,2022,0,1
geco_2022,vietnam,1.5c,power,gascap,2022,0,1
geco_2022,vietnam,1.5c,power,hydrocap,2022,0,1
geco_2022,vietnam,1.5c,power,nuclearcap,2022,0,1
geco_2022,vietnam,1.5c,power,oilcap,2022,0,1
geco_2022,vietnam,1.5c,power,renewablescap,2022,0,1
geco_2022,vietnam,1.5c,power,coalcap,2023,-0.00161240569508191,0.9947850302783506
geco_2022,vietnam,1.5c,power,gascap,2023,0.0035610583920334914,1.0252385596136593
geco_2022,vietnam,1.5c,power,hydrocap,2023,0.005970312849350335,1.0304012328125436
geco_2022,vietnam,1.5c,power,nuclearcap,2023,-3.676481111882589e-12,0.9989416726572103
geco_2022,vietnam,1.5c,power,oilcap,2023,0.0033593223753375836,1.0454405806439484
geco_2022,vietnam,1.5c,power,renewablescap,2023,0.034076308321638854,1.1219605236485073
geco_2022,vietnam,1.5c,power,coalcap,2024,-0.00322481139016382,0.9895700605567013
geco_2022,vietnam,1.5c,power,gascap,2024,0.007122116784066983,1.0504771192273188
geco_2022,vietnam,1.5c,power,hydrocap,2024,0.01194062569870067,1.0608024656250872
geco_2022,vietnam,1.5c,power,nuclearcap,2024,-7.352962223765178e-12,0.9978833453144207
geco_2022,vietnam,1.5c,power,oilcap,2024,0.006718644750675167,1.0908811612878968
geco_2022,vietnam,1.5c,power,renewablescap,2024,0.06815261664327765,1.2439210472970146
geco_2022,vietnam,1.5c,power,coalcap,2025,-0.004837217085245683,0.984355090835052
geco_2022,vietnam,1.5c,power,gascap,2025,0.010683175176100498,1.0757156788409783
geco_2022,vietnam,1.5c,power,hydrocap,2025,0.017910938548051005,1.0912036984376308
geco_2022,vietnam,1.5c,power,nuclearcap,2025,-1.1029443335647767e-11,0.9968250179716309
geco_2022,vietnam,1.5c,power,oilcap,2025,0.010077967126012763,1.1363217419318454
geco_2022,vietnam,1.5c,power,renewablescap,2025,0.1022289249649165,1.365881570945522
geco_2022,vietnam,1.5c,power,coalcap,2026,-0.006449622780327594,0.9791401211134027
geco_2022,vietnam,1.5c,power,gascap,2026,0.01424423356813399,1.1009542384546376
geco_2022,vietnam,1.5c,power,hydrocap,2026,0.02388125139740134,1.1216049312501744
geco_2022,vietnam,1.5c,power,nuclearcap,2026,-1.4705924447530357e-11,0.9957666906288413
geco_2022,vietnam,1.5c,power,oilcap,2026,0.013437289501350346,1.1817623225757938
geco_2022,vietnam,1.5c,power,renewablescap,2026,0.13630523328655536,1.4878420945940294
geco_2022,vietnam,1.5c,power,coalcap,2027,-0.008062028475409504,0.9739251513917532
geco_2022,vietnam,1.5c,power,gascap,2027,0.01780529196016748,1.1261927980682969
geco_2022,vietnam,1.5c,power,hydrocap,2027,0.029851564246751675,1.1520061640627182
geco_2022,vietnam,1.5c,power,nuclearcap,2027,-1.8382405559412943e-11,0.9947083632860516
geco_2022,vietnam,1.5c,power,oilcap,2027,0.01679661187668793,1.2272029032197422
geco_2022,vietnam,1.5c,power,renewablescap,2027,0.17038154160819416,1.6098026182425367
geco_2022,vietnam,1.5c,power,coalcap,2028,-0.009639446253041965,0.9688233423533481
geco_2022,vietnam,1.5c,power,gascap,2028,0.021694302636906068,1.15375567881819
geco_2022,vietnam,1.5c,power,hydrocap,2028,0.03159193179808212,1.160868232172457
geco_2022,vietnam,1.5c,power,nuclearcap,2028,-2.2029534132694666e-11,0.9936584854886931
geco_2022,vietnam,1.5c,power,oilcap,2028,0.01890406064270004,1.2557097521926215
geco_2022,vietnam,1.5c,power,renewablescap,2028,0.2963457485407588,2.060633749756541
geco_2022,vietnam,1.5c,power,coalcap,2029,-0.011216864030674425,0.963721533314943
geco_2022,vietnam,1.5c,power,gascap,2029,0.025583313313644655,1.1813185595680828
geco_2022,vietnam,1.5c,power,hydrocap,2029,0.0333322993494126,1.1697303002821964
geco_2022,vietnam,1.5c,power,nuclearcap,2029,-2.56766627059757e-11,0.9926086076913347
geco_2022,vietnam,1.5c,power,oilcap,2029,0.021011509408712152,1.284216601165501
geco_2022,vietnam,1.5c,power,renewablescap,2029,0.42230995547332345,2.5114648812705456
geco_2022,vietnam,1.5c,power,coalcap,2030,-0.012794281808306886,0.958619724276538
geco_2022,vietnam,1.5c,power,gascap,2030,0.029472323990383242,1.2088814403179757
geco_2022,vietnam,1.5c,power,hydrocap,2030,0.035072666900743045,1.1785923683919357
geco_2022,vietnam,1.5c,power,nuclearcap,2030,-2.932379127925742e-11,0.9915587298939762
geco_2022,vietnam,1.5c,power,oilcap,2030,0.02311895817472426,1.3127234501383804
geco_2022,vietnam,1.5c,power,renewablescap,2030,0.548274162405888,2.9622960127845497
geco_2022,global,ndc_lts,automotive,electric,2022,0,1
geco_2022,global,ndc_lts,automotive,fuelcell,2022,0,1
geco_2022,global,ndc_lts,automotive,hybrid,2022,0,1
geco_2022,global,ndc_lts,automotive,ice,2022,0,1
geco_2022,global,ndc_lts,automotive,electric,2023,0.037008134560660114,1.294997925817815
geco_2022,global,ndc_lts,automotive,fuelcell,2023,0.0016086283080288277,1.229408121366727
geco_2022,global,ndc_lts,automotive,hybrid,2023,0.015275684921434796,1.2277581866936762
geco_2022,global,ndc_lts,automotive,ice,2023,-0.025036396330971784,0.968722722904246
geco_2022,global,ndc_lts,automotive,electric,2024,0.07401626912132023,1.58999585163563
geco_2022,global,ndc_lts,automotive,fuelcell,2024,0.0032172566160576566,1.4588162427334541
geco_2022,global,ndc_lts,automotive,hybrid,2024,0.030551369842869602,1.4555163733873524
geco_2022,global,ndc_lts,automotive,ice,2024,-0.05007279266194365,0.9374454458084919
geco_2022,global,ndc_lts,automotive,electric,2025,0.11102440368198035,1.8849937774534449
geco_2022,global,ndc_lts,automotive,fuelcell,2025,0.0048258849240864835,1.688224364100181
geco_2022,global,ndc_lts,automotive,hybrid,2025,0.0458270547643044,1.6832745600810284
geco_2022,global,ndc_lts,automotive,ice,2025,-0.07510918899291542,0.9061681687127378
geco_2022,global,ndc_lts,automotive,electric,2026,0.1480325382426405,2.17999170327126
geco_2022,global,ndc_lts,automotive,fuelcell,2026,0.006434513232115313,1.9176324854669082
geco_2022,global,ndc_lts,automotive,hybrid,2026,0.0611027396857392,1.9110327467747044
geco_2022,global,ndc_lts,automotive,ice,2026,-0.1001455853238873,0.8748908916169836
geco_2022,global,ndc_lts,automotive,electric,2027,0.1850406728033006,2.474989629089075
geco_2022,global,ndc_lts,automotive,fuelcell,2027,0.008043141540144141,2.1470406068336354
geco_2022,global,ndc_lts,automotive,hybrid,2027,0.07637842460717399,2.1387909334683806
geco_2022,global,ndc_lts,automotive,ice,2027,-0.12518198165485908,0.8436136145212296
geco_2022,global,ndc_lts,automotive,electric,2028,0.36967705985957217,3.9467566300120156
geco_2022,global,ndc_lts,automotive,fuelcell,2028,0.023348853433634822,4.329803768554113
geco_2022,global,ndc_lts,automotive,hybrid,2028,0.11586096182270605,2.7274696819843935
geco_2022,global,ndc_lts,automotive,ice,2028,-0.3320687985174978,0.5851556394624802
geco_2022,global,ndc_lts,automotive,electric,2029,0.5543134469158437,5.418523630934956
geco_2022,global,ndc_lts,automotive,fuelcell,2029,0.03865456532712551,6.512566930274591
geco_2022,global,ndc_lts,automotive,hybrid,2029,0.15534349903823816,3.316148430500407
geco_2022,global,ndc_lts,automotive,ice,2029,-0.5389556153801366,0.3266976644037308
geco_2022,global,ndc_lts,automotive,electric,2030,0.7389498339721153,6.890290631857897
geco_2022,global,ndc_lts,automotive,fuelcell,2030,0.05396027722061619,8.695330091995071
geco_2022,global,ndc_lts,automotive,hybrid,2030,0.1948260362537702,3.90482717901642
geco_2022,global,ndc_lts,automotive,ice,2030,-0.7458424322427754,0.06823968934498126
geco_2022,global,ndc_lts,coal,coal,2022,0,1
geco_2022,global,ndc_lts,coal,coal,2023,-0.018154326240564754,0.9818456737594352
geco_2022,global,ndc_lts,coal,coal,2024,-0.03630865248112939,0.9636913475188706
geco_2022,global,ndc_lts,coal,coal,2025,-0.054462978721694144,0.9455370212783059
geco_2022,global,ndc_lts,coal,coal,2026,-0.07261730496225878,0.9273826950377412
geco_2022,global,ndc_lts,coal,coal,2027,-0.09077163120282354,0.9092283687971765
geco_2022,global,ndc_lts,coal,coal,2028,-0.12032790365971313,0.8796720963402869
geco_2022,global,ndc_lts,coal,coal,2029,-0.14988417611660285,0.8501158238833971
geco_2022,global,ndc_lts,coal,coal,2030,-0.17944044857349245,0.8205595514265076
geco_2022,global,ndc_lts,hdv,electric,2022,0,1
geco_2022,global,ndc_lts,hdv,fuelcell,2022,0,1
geco_2022,global,ndc_lts,hdv,hybrid,2022,0,1
geco_2022,global,ndc_lts,hdv,ice,2022,0,1
geco_2022,global,ndc_lts,hdv,electric,2023,0.0023021136747529243,1.8742283868622405
geco_2022,global,ndc_lts,hdv,fuelcell,2023,0.0027194878339697965,1.665560134017623
geco_2022,global,ndc_lts,hdv,hybrid,2023,0.00262639973145792,1.6632876182420822
geco_2022,global,ndc_lts,hdv,ice,2023,0.03330382898744002,1.0336633193187907
geco_2022,global,ndc_lts,hdv,electric,2024,0.0046042273495058485,2.748456773724481
geco_2022,global,ndc_lts,hdv,fuelcell,2024,0.005438975667939594,2.331120268035246
geco_2022,global,ndc_lts,hdv,hybrid,2024,0.00525279946291584,2.3265752364841643
geco_2022,global,ndc_lts,hdv,ice,2024,0.06660765797488004,1.0673266386375815
geco_2022,global,ndc_lts,hdv,electric,2025,0.006906341024258774,3.6226851605867214
geco_2022,global,ndc_lts,hdv,fuelcell,2025,0.008158463501909392,2.9966804020528692
geco_2022,global,ndc_lts,hdv,hybrid,2025,0.007879199194373758,2.989862854726246
geco_2022,global,ndc_lts,hdv,ice,2025,0.0999114869623202,1.1009899579563722
geco_2022,global,ndc_lts,hdv,electric,2026,0.0092084546990117,4.496913547448963
geco_2022,global,ndc_lts,hdv,fuelcell,2026,0.01087795133587919,3.662240536070492
geco_2022,global,ndc_lts,hdv,hybrid,2026,0.010505598925831678,3.653150472968328
geco_2022,global,ndc_lts,hdv,ice,2026,0.13321531594976022,1.134653277275163
geco_2022,global,ndc_lts,hdv,electric,2027,0.011510568373764624,5.371141934311203
geco_2022,global,ndc_lts,hdv,fuelcell,2027,0.013597439169848983,4.327800670088115
geco_2022,global,ndc_lts,hdv,hybrid,2027,0.0131319986572896,4.3164380912104106
geco_2022,global,ndc_lts,hdv,ice,2027,0.16651914493720024,1.1683165965939535
geco_2022,global,ndc_lts,hdv,electric,2028,0.04342678348309024,17.49133458846787
geco_2022,global,ndc_lts,hdv,fuelcell,2028,0.04603365598853381,12.266153084540692
geco_2022,global,ndc_lts,hdv,hybrid,2028,0.03862862982862772,10.755518768943356
geco_2022,global,ndc_lts,hdv,ice,2028,0.1287173269885245,1.1301067358323884
geco_2022,global,ndc_lts,hdv,electric,2029,0.07534299859241585,29.61152724262453
geco_2022,global,ndc_lts,hdv,fuelcell,2029,0.07846987280721864,20.20450549899327
geco_2022,global,ndc_lts,hdv,hybrid,2029,0.06412526099996584,17.194599446676303
geco_2022,global,ndc_lts,hdv,ice,2029,0.0909155090398488,1.0918968750708231
geco_2022,global,ndc_lts,hdv,electric,2030,0.10725921370174148,41.7317198967812
geco_2022,global,ndc_lts,hdv,fuelcell,2030,0.11090608962590348,28.142857913445855
geco_2022,global,ndc_lts,hdv,hybrid,2030,0.08962189217130395,23.633680124409246
geco_2022,global,ndc_lts,hdv,ice,2030,0.05311369109117307,1.0536870143092578
geco_2022,global,ndc_lts,oil and gas,gas,2022,0,1
geco_2022,global,ndc_lts,oil and gas,oil,2022,0,1
geco_2022,global,ndc_lts,oil and gas,gas,2023,-0.0015207892238158452,0.996683090719264
geco_2022,global,ndc_lts,oil and gas,oil,2023,-0.017846172070016444,0.9670433312424841
geco_2022,global,ndc_lts,oil and gas,gas,2024,-0.0030415784476316905,0.9933661814385278
geco_2022,global,ndc_lts,oil and gas,oil,2024,-0.035692344140032944,0.9340866624849682
geco_2022,global,ndc_lts,oil and gas,gas,2025,-0.004562367671447594,0.9900492721577917
geco_2022,global,ndc_lts,oil and gas,oil,2025,-0.05353851621004939,0.9011299937274523
geco_2022,global,ndc_lts,oil and gas,gas,2026,-0.006083156895263439,0.9867323628770556
geco_2022,global,ndc_lts,oil and gas,oil,2026,-0.07138468828006589,0.8681733249699363
geco_2022,global,ndc_lts,oil and gas,gas,2027,-0.007603946119079284,0.9834154535963195
geco_2022,global,ndc_lts,oil and gas,oil,2027,-0.08923086035008233,0.8352166562124204
geco_2022,global,ndc_lts,oil and gas,gas,2028,-0.007574385758243303,0.9834799260647348
geco_2022,global,ndc_lts,oil and gas,oil,2028,-0.10412515850368041,0.807711236635719
geco_2022,global,ndc_lts,oil and gas,gas,2029,-0.007544825397407379,0.98354439853315
geco_2022,global,ndc_lts,oil and gas,oil,2029,-0.11901945665727856,0.7802058170590174
geco_2022,global,ndc_lts,oil and gas,gas,2030,-0.007515265036571397,0.9836088710015652
geco_2022,global,ndc_lts,oil and gas,oil,2030,-0.13391375481087664,0.752700397482316
geco_2022,algeria & libya,ndc_lts,power,coalcap,2022,0,1
geco_2022,algeria & libya,ndc_lts,power,gascap,2022,0,1
